cf_avg,cf_std,cumulative_profit,num_soc_violate,num_swap
0.004994384259194225,0.0008003224997286615,-5273.544962612776,1,5
0.0050019285698363804,0.0007995648358779557,-5279.5044167551905,2,6
0.005012491406855775,0.0007988546684365436,-5287.785183705817,3,3
0.00502295119223531,0.0007976474320460944,-5292.348229588066,0,1
0.0050333861917780465,0.0007956098016143983,-5297.021805073258,0,1
0.0050439580637141644,0.0007948789034402473,-5302.014455304379,0,0
0.005054924448576094,0.0007953910192195778,-5307.684234785233,0,0
0.005066457910345854,0.0007973257830302055,-5314.162018615575,0,0
0.005079584407681293,0.0008012640425776522,-5321.967464738178,0,1
0.005088267718277474,0.0008048620536036776,-5322.737605706673,0,2
0.005097536754384122,0.0008069020162417998,-5325.041925115769,0,6
0.005109340496206652,0.0008064782227149625,-5334.1513925661575,2,8
0.005126951714162467,0.0008096806569624682,-5354.918626093359,3,8
0.005138910728734514,0.0008062214620593668,-5368.682494139995,4,9
